time_steps,win_rate,episode_rewards
0,0.0,0.0
5347,0.6875,16.13527397260274
10667,0.5,13.866438356164384
15680,0.40625,12.81335616438356
20061,0.5625,14.707191780821917
25116,0.5,13.924657534246574
30343,0.65625,15.761986301369866
35703,0.59375,15.042808219178085
40262,0.5,13.895547945205479
45637,0.5625,14.657534246575342
50325,0.5,13.856164383561644
55028,0.71875,16.60445205479452
60431,0.5,13.86472602739726
65124,0.75,17.0
70557,0.71875,16.614726027397257
75175,0.75,16.96917808219178
80632,0.8125,17.75
85263,0.90625,18.86472602739726
90017,0.90625,18.86472602739726
95577,0.8125,17.73972602739726
100320,0.8125,17.75
105055,0.6875,16.248287671232873
110591,0.8125,17.72945205479452
115360,0.875,18.5
120124,0.71875,16.594178082191778
125622,0.75,17.051369863013697
130412,0.75,16.928082191780824
135271,0.84375,18.083904109589042
140173,0.8125,17.75
145742,0.78125,17.31164383561644
150637,0.78125,17.35445205479452
155398,0.78125,17.383561643835616
160256,0.8125,17.78082191780822
165092,0.71875,16.63527397260274
170695,0.8125,17.768835616438356
175452,0.8125,17.73972602739726
180182,0.78125,17.352739726027398
185738,0.8125,17.72945205479452
190520,0.71875,16.60445205479452
195232,0.75,16.98972602739726
200736,0.78125,17.323630136986303
205569,0.71875,16.60445205479452
210262,0.65625,15.875
215109,0.8125,17.75
220742,0.75,17.02054794520548
225502,0.8125,17.791095890410958
230263,0.6875,16.238013698630137
235765,0.625,15.438356164383562
240546,0.78125,17.426369863013697
245376,0.84375,18.14554794520548
250227,0.8125,17.76027397260274
255047,0.90625,18.90582191780822
260603,0.75,17.02054794520548
265337,0.84375,18.113013698630137
270141,0.84375,18.125
275680,0.65625,15.893835616438356
280554,0.71875,16.64554794520548
285385,0.84375,18.13527397260274
290240,0.75,16.998287671232873
295758,0.78125,17.426369863013697
300606,0.90625,18.875
